old_spec	old_req_name	scen_idx	scen_hash	scen_title	routing	verified_by
settings	Push Notification Toggle	0	10689578	Toggle state on page load — subscribed on this browser	FOLLOW_PARENT	
settings	Push Notification Toggle	1	45b76134	Toggle state on page load — not subscribed on this browser	FOLLOW_PARENT	
settings	Push Notification Toggle	2	e058bc12	Toggle state on page load — browser has subscription but backend does not (self-heal)	FOLLOW_PARENT	
settings	Push Notification Toggle	3	f0a2bfc2	Toggling notifications ON	FOLLOW_PARENT	
settings	Push Notification Toggle	4	0d4b4589	Toggling notifications OFF (this browser only)	FOLLOW_PARENT	
settings	Push Notification Toggle	5	2706350f	Toggle state is not cached in localStorage	FOLLOW_PARENT	
settings	About Section	0	101b6b4b	Legal links	FOLLOW_PARENT	
settings	Language Preference	0	74af2dd6	Displaying language option	FOLLOW_PARENT	
settings	Language Preference	1	15fb1aa4	Displaying language option before backfill completes	FOLLOW_PARENT	
settings	Language Preference	2	b58b11e8	Changing language	FOLLOW_PARENT	
settings	Language Preference	3	89ca2128	Language change RPC failure	FOLLOW_PARENT	
settings	Language Preference	4	d48429c6	Re-selecting the current language is a no-op	FOLLOW_PARENT	
settings	Sign Out	0	c569a3cd	Sign out action	FOLLOW_PARENT	
settings	Sign Out	1	752426cd	Sign out hidden for guests	FOLLOW_PARENT	
settings	Guest-Adaptive Account Section	0	cabb14d5	Guest sees a prominent sign-in hero at the top	FOLLOW_PARENT	
settings	Guest-Adaptive Account Section	1	de27cd08	Authenticated user sees account controls and no guest hero	FOLLOW_PARENT	
settings	Guest Language Preference	0	8d584ce0	Guest changes language	FOLLOW_PARENT	
settings	Guest Language Preference	1	fed5abc1	Selector highlight follows the active locale for guests	FOLLOW_PARENT	
settings	Guest Language Preference	2	d3820a2f	Guest home area sourced from the user store	FOLLOW_PARENT	
settings	Settings Page Layout and Scroll	0	5a6c6828	First preferences row is visible on load	FOLLOW_PARENT	
settings	Settings Page Layout and Scroll	1	0ef16e76	Section list scrolls within the content area	FOLLOW_PARENT	
settings	Settings Page Layout and Scroll	2	b5102c42	Content track item can shrink	FOLLOW_PARENT	
settings	Toggle Control Layout Integrity	0	62c9d225	Toggle paired with a long multi-line description	FOLLOW_PARENT	
settings	Toggle Control Layout Integrity	1	282c15a1	Toggle vertical alignment against multi-line content	FOLLOW_PARENT	
settings	Expandable Toggle Description	0	2ccdb7fa	Collapsed description with expand affordance	FOLLOW_PARENT	
settings	Expandable Toggle Description	1	77be300d	Expanding and collapsing the description	FOLLOW_PARENT	
settings	Expandable Toggle Description	2	3cae7b95	Switch remains operable and accessibly separate	FOLLOW_PARENT	
settings	Expandable Toggle Description	3	33afde01	No expand affordance when nothing to expand	FOLLOW_PARENT	
settings	Privacy & Analytics Consent Toggle Labeling	0	88f32430	Product-analytics toggle is purpose-labeled	FOLLOW_PARENT	
settings	Privacy & Analytics Consent Toggle Labeling	1	0ba589c6	Marketing-measurement toggle is purpose-labeled (not geography)	FOLLOW_PARENT	
settings	Privacy & Analytics Consent Toggle Labeling	2	daeeb5e5	Settings opt-out persists for a purpose granted at signup	FOLLOW_PARENT	
settings	Platform-Conditional Sound Effects Hint	0	e860e0a4	iOS device shows the iOS hint	FOLLOW_PARENT	
settings	Platform-Conditional Sound Effects Hint	1	36c90542	Non-iOS device does not show the iOS hint	FOLLOW_PARENT	
settings	Language Selector Single-Select Semantics	0	ecd50899	Language options form a radiogroup	FOLLOW_PARENT	
settings	Language Selector Single-Select Semantics	1	088aeecc	Selected language is announced	FOLLOW_PARENT	
settings	Home Area Selected-State Indicator	0	0be84c05	Current home area is highlighted	FOLLOW_PARENT	
settings	Settings Async Status Live Region	0	90616dce	Resend-verification status is announced	FOLLOW_PARENT	
settings	Toggle Hint Association And Disabled Push Row	0	84efd3b0	Toggle hint associated via aria-describedby	FOLLOW_PARENT	
settings	Toggle Hint Association And Disabled Push Row	1	07596bda	VAPID-unavailable push row stays discoverable	FOLLOW_PARENT	
settings	Settings Group List Semantics	0	b62ea587	Cards expose list semantics	FOLLOW_PARENT	
settings	Email And Verification Badge Association	0	2d237464	Badge associated with email and not color-only	FOLLOW_PARENT	
settings	Consent Toggle Observable Binding	0	971f9cca	Consent toggles reflect service state without a mirror	FOLLOW_PARENT	
settings	Consent Toggle Observable Binding	1	5a0eeac2	External consent change updates the toggles	FOLLOW_PARENT	
settings	Language Selection Sheet Dismiss And Error Surfacing	0	03b33f59	Sheet closes after successful change	FOLLOW_PARENT	
settings	Language Selection Sheet Dismiss And Error Surfacing	1	538240fb	Re-selecting the current language closes without an RPC	FOLLOW_PARENT	
settings	Language Selection Sheet Dismiss And Error Surfacing	2	c6e143aa	Non-ConnectError failure is surfaced	FOLLOW_PARENT	
settings	Settings Page Header Label	0	a0ba94d7	"Header reads ""Settings"" regardless of active locale"	FOLLOW_PARENT	
settings	Settings Page Header Label	1	0d0dbaba	Header shares the navigation tab label source	FOLLOW_PARENT	
shell-layout	Overlay elements excluded from grid flow	0	7ce17bd5	Bottom nav stays at viewport bottom	FOLLOW_PARENT	
shell-layout	Overlay elements excluded from grid flow	1	bf3924f1	Bottom nav and header stay pinned after a pull-to-refresh gesture	FOLLOW_PARENT	
shell-layout	Overlay elements excluded from grid flow	2	81927f76	Stage header stays fixed above scrollable content	FOLLOW_PARENT	
shell-layout	Overlay elements excluded from grid flow	3	f4f3e4fb	Scroll container is properly constrained	FOLLOW_PARENT	
shell-layout	Overlay elements excluded from grid flow	4	bd824db1	Overlay elements remain functional	FOLLOW_PARENT	
shell-layout	Dashboard uses semantic HTML structure	0	60d5fbf7	Date groups rendered as ordered list	FOLLOW_PARENT	
shell-layout	Dashboard uses semantic HTML structure	1	62812145	Stage lanes rendered as list items	FOLLOW_PARENT	
shell-layout	Dashboard uses semantic HTML structure	2	05d80f1b	Empty lanes display placeholder via CSS	FOLLOW_PARENT	
shell-layout	live-highway component eliminated	0	5e470427	Event selection handled by dashboard	FOLLOW_PARENT	
shell-layout	live-highway component eliminated	1	7e19a3e1	Loading and empty states managed by promise.bind	FOLLOW_PARENT	
shell-layout	Document root is a non-scrolling frame	0	05ed977b	Root elements do not scroll	FOLLOW_PARENT	
shell-layout	Document root is a non-scrolling frame	1	3cfea561	Overscroll gesture does not chain to the document	FOLLOW_PARENT	
shell-layout	Document root is a non-scrolling frame	2	27107a7e	Inner scroll container contains its overscroll	FOLLOW_PARENT	
signup-prompt-banner	Guest Signup Prompt Banner	0	be115f79	Banner copy — Japanese	FOLLOW_PARENT	
signup-prompt-banner	Guest Signup Prompt Banner	1	cc72a2f4	Banner copy — English	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on My Artists	0	7f5cc272	Banner appears for guest user during onboarding	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on My Artists	1	3aafdb53	Banner appears for guest user after onboarding	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on My Artists	2	21118d64	Banner not shown for authenticated users	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on My Artists	3	cde16ed4	Banner disappears after signup	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on Dashboard	0	61154bff	Banner appears on dashboard for unauthenticated users	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on Dashboard	1	3d7342e1	Banner not shown during onboarding steps 1-4	FOLLOW_PARENT	
signup-prompt-banner	Signup Banner on Dashboard	2	493fe182	Banner not shown for authenticated users on dashboard	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	0	4ecdd82a	Component renders consistently	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	1	8e1b3d4b	No dismiss control	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	2	7e06ce6b	Banner has frosted glass background	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	3	f7eedb7d	CTA button has glow pulse animation	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	4	95ce3547	CTA button has no animation for reduced motion	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	5	1df84b75	Banner slides in on appearance	FOLLOW_PARENT	
signup-prompt-banner	Shared Banner Component	6	bdefa8bf	Banner appears instantly for reduced motion	FOLLOW_PARENT	
signup-prompt-banner	Dashboard auth guard for journey fetch	0	56a52cfc	Journey data skipped for unauthenticated users	FOLLOW_PARENT	
signup-prompt-banner	Dashboard auth guard for journey fetch	1	0d04eb6d	Journey data fetched for authenticated users	FOLLOW_PARENT	
state-management	OnboardingService as singleton state owner	0	fbe4f311	Step property is observable	FOLLOW_PARENT	
state-management	OnboardingService as singleton state owner	1	c026b203	Spotlight properties are plain	FOLLOW_PARENT	
state-management	OnboardingService as singleton state owner	2	e721f306	Callback properties preserved	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	0	af265ff0	Follow an artist	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	1	0eeb6438	Follow duplicate artist	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	2	451f4490	Unfollow an artist	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	3	5d9c6238	Set user home	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	4	e52a3201	Clear all guest data	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	5	c761f83a	followedCount getter	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	6	da3e5180	listFollowed projection	FOLLOW_PARENT	
state-management	GuestService as singleton state owner	7	eeea010e	Home accessed as property	FOLLOW_PARENT	
state-management	GuestFollow type in entities	0	ed23a737	GuestFollow structure	FOLLOW_PARENT	
state-management	Service-level persistence via propertyChanged	0	586671fe	Onboarding step persisted on change	FOLLOW_PARENT	
state-management	Service-level persistence via propertyChanged	1	b425a818	Guest follows persisted after mutation	FOLLOW_PARENT	
state-management	Service-level persistence via propertyChanged	2	0367e70d	Guest home persisted on change	FOLLOW_PARENT	
state-management	Service hydration from localStorage	0	45fbd2b3	OnboardingService hydrates step	FOLLOW_PARENT	
state-management	Service hydration from localStorage	1	e9a4ee3a	GuestService hydrates follows and home	FOLLOW_PARENT	
state-management	Service hydration from localStorage	2	0f9ec9e1	No spurious persistence on hydration	FOLLOW_PARENT	
state-management	Service hydration from localStorage	3	9fe1d5dc	Invalid or unrecognized step in localStorage	FOLLOW_PARENT	
state-management	Simplified guest-storage POJO-only serialization	0	de13764b	Save follows	FOLLOW_PARENT	
state-management	Simplified guest-storage POJO-only serialization	1	e25860f8	Load follows with valid data	FOLLOW_PARENT	
state-management	Simplified guest-storage POJO-only serialization	2	df6b3afc	Load follows with invalid data	FOLLOW_PARENT	
state-management	Simplified guest-storage POJO-only serialization	3	f6d72d78	No legacy format support	FOLLOW_PARENT	
state-management	OnboardingStep string values	0	0c8baa29	Step values	FOLLOW_PARENT	
state-management	OnboardingStep string values	1	776ad8a5	Step ordering	FOLLOW_PARENT	
state-management	OnboardingStep string values	2	bd09ee09	Onboarding detection	FOLLOW_PARENT	
state-management	FollowServiceClient as follow state SSoT	0	29cf1923	Hydrate from guest state	FOLLOW_PARENT	
state-management	FollowServiceClient as follow state SSoT	1	f4e07ffb	Follow an artist (guest)	FOLLOW_PARENT	
state-management	FollowServiceClient as follow state SSoT	2	aada28fb	Follow an artist (authenticated)	FOLLOW_PARENT	
state-management	FollowServiceClient as follow state SSoT	3	33b3a1cf	Duplicate follow is no-op	FOLLOW_PARENT	
state-management	FollowServiceClient as follow state SSoT	4	00191d24	followedIds derivation	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	0	36262ad7	searchAndTrack initiates backend search	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	1	2118c6c7	searchAndTrack for already-tracked artist is no-op	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	2	48e48e2f	Poll detects search completion	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	3	d1aedbf6	Poll detects search failure	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	4	c67122aa	Per-artist timeout	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	5	ca1636dd	Early polling stop at target	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	6	7f59e396	All searches complete stops polling	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	7	e273af97	AbortSignal cancels polling	FOLLOW_PARENT	
state-management	ConcertServiceClient concert search and tracking	8	36e4b3e0	artistsWithConcertsCount getter	FOLLOW_PARENT	
state-management	Single DI access path	0	bbd251a9	No direct store access	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	0	74182395	New user defaults to onboarding	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	1	f98f2ef5	Meaningful dashboard arrival latches completion	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	2	5d92e8af	Zero-follow dashboard arrival does not latch	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	3	e95e6596	Sign-up is an idempotent completion backstop	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	4	99bd1304	Completion is one-way	FOLLOW_PARENT	
state-transition-diagram	Onboarding is a one-way latched boolean	5	a7ca7ad4	Legacy onboardingStep is migrated on load	FOLLOW_PARENT	
state-transition-diagram	Coach mark is an independent, non-blocking hint	0	1fae778c	Coach mark activates when thresholds cross	FOLLOW_PARENT	
state-transition-diagram	Coach mark is an independent, non-blocking hint	1	04d7f940	Coach mark deactivates on tap or route detach	FOLLOW_PARENT	
state-transition-diagram	Coach mark is an independent, non-blocking hint	2	ca3aa608	Coach mark does not block interaction	FOLLOW_PARENT	
state-transition-diagram	Guest data accumulates before signup and clears after merge	0	075ef9b4	guest/follow is idempotent	FOLLOW_PARENT	
state-transition-diagram	Guest data accumulates before signup and clears after merge	1	a330e3aa	guest/follow appends a new artist	FOLLOW_PARENT	
state-transition-diagram	Guest data accumulates before signup and clears after merge	2	bdf13180	guest/unfollow removes an entry	FOLLOW_PARENT	
state-transition-diagram	Guest data accumulates before signup and clears after merge	3	a82625ae	guest/setUserHome sets the home code	FOLLOW_PARENT	
state-transition-diagram	Guest data accumulates before signup and clears after merge	4	6cef253e	guest/clearAll resets on merge or welcome	FOLLOW_PARENT	
storybook-component-testing	Presentational components have isolated stories	0	a45ecdc6	Presentational component renders in isolation	FOLLOW_PARENT	
storybook-component-testing	Presentational components have isolated stories	1	66dfb585	Distinct states are enumerated as stories	FOLLOW_PARENT	
storybook-component-testing	Presentational components have isolated stories	2	ade0c8e7	Route components are excluded	FOLLOW_PARENT	
storybook-component-testing	Component stories run as tests in CI	0	b6c2375d	Story render smoke test	FOLLOW_PARENT	
storybook-component-testing	Component stories run as tests in CI	1	a3553347	Interaction assertions are verified	FOLLOW_PARENT	
storybook-component-testing	Component stories run as tests in CI	2	ea379920	CI gate blocks on component-test failure	FOLLOW_PARENT	
storybook-component-testing	Component stories run as tests in CI	3	a3069b0b	Component tests are skipped when no relevant files change	FOLLOW_PARENT	
storybook-component-testing	Accessibility checks run on component stories	0	3bc401f0	Accessible component passes checks	FOLLOW_PARENT	
storybook-component-testing	Accessibility checks run on component stories	1	6c06643a	Accessibility violation fails the run	FOLLOW_PARENT	
storybook-component-testing	Component-level visual regression detects unintended changes	0	7b07b7d8	Unchanged component matches baseline	FOLLOW_PARENT	
storybook-component-testing	Component-level visual regression detects unintended changes	1	d9dba352	Visual drift fails the run	FOLLOW_PARENT	
storybook-component-testing	Component-level visual regression detects unintended changes	2	5d51a994	First run establishes baselines	FOLLOW_PARENT	
storybook-component-testing	A single visual-regression pipeline is maintained	0	1e994227	No duplicate visual pipelines after migration	FOLLOW_PARENT	
storybook-component-testing	Unit and component test suites are isolated but jointly gated	0	e593afb8	Suites run independently	FOLLOW_PARENT	
storybook-component-testing	Unit and component test suites are isolated but jointly gated	1	96e5a9f5	Both suites gate CI	FOLLOW_PARENT	
storybook-component-testing	Unit and component test suites are isolated but jointly gated	2	fad0e0e8	Unit coverage thresholds are preserved	FOLLOW_PARENT	
tap-press-feedback	Global button press feedback baseline	0	af4e167b	Plain button responds on press	FOLLOW_PARENT	
tap-press-feedback	Global button press feedback baseline	1	dfd053ae	Disabled button gives no feedback	FOLLOW_PARENT	
tap-press-feedback	Global button press feedback baseline	2	163939b3	Component-defined press feedback wins	FOLLOW_PARENT	
tap-press-feedback	Non-button primary tappables give press feedback	0	5a91c639	Bottom navigation tab responds on press	FOLLOW_PARENT	
tap-press-feedback	Non-button primary tappables give press feedback	1	3c15dbf8	Dashboard discover CTA responds on press	FOLLOW_PARENT	
tap-press-feedback	Non-button primary tappables give press feedback	2	486b40bb	Plain text links are exempt	FOLLOW_PARENT	
tap-press-feedback	List rows give press feedback	0	31165d08	Settings row responds on press	FOLLOW_PARENT	
tap-press-feedback	Reduced motion fallback for press feedback	0	88ef2956	Button press under reduced motion	FOLLOW_PARENT	
tap-press-feedback	Reduced motion fallback for press feedback	1	effe3ebb	Nav tab press under reduced motion	FOLLOW_PARENT	
tap-press-feedback	Touch activation reliability on iOS Safari	0	4600feae	Button satisfies the iOS activation rule	FOLLOW_PARENT	
tap-press-feedback	Touch activation reliability on iOS Safari	1	6665f658	Anchor tappables satisfy the iOS activation rule	FOLLOW_PARENT	
ticket-journey	Ticket Journey Entity	0	8e5b05a5	TicketJourney data model	FOLLOW_PARENT	
ticket-journey	Ticket Journey Entity	1	7d542999	TicketJourneyStatus enum values	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	0	7e4cd1cf	Set status on a new journey	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	1	720f8de9	Update status on an existing journey	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	2	c9b50c45	Any status transition is allowed	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	3	a389f4f1	Invalid status value rejected	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	4	8df555e5	Invalid event_id rejected	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	5	8cdf0598	Status set via ticket email confirmation	FOLLOW_PARENT	
ticket-journey	Set Ticket Journey Status	6	dcb2ffca	First-party issuance sets PAID	FOLLOW_PARENT	
ticket-journey	Delete Ticket Journey	0	cefa5a66	Delete an existing journey	FOLLOW_PARENT	
ticket-journey	Delete Ticket Journey	1	21167df2	Delete a non-existent journey	FOLLOW_PARENT	
ticket-journey	List Ticket Journeys by User	0	3d2159c9	User has journeys	FOLLOW_PARENT	
ticket-journey	List Ticket Journeys by User	1	7dde6ebd	User has no journeys	FOLLOW_PARENT	
ticket-journey	Ticket Journey Database Schema	0	872e7fc5	Table structure	FOLLOW_PARENT	
ticket-journey	Ticket Journey Database Schema	1	35095840	Upsert operation	FOLLOW_PARENT	
ticket-journey	Ticket Status UI visibility	0	e70bb869	Authenticated user sees Ticket Status section	FOLLOW_PARENT	
ticket-journey	Ticket Status UI visibility	1	963a9d20	Unauthenticated user does not see Ticket Status section	FOLLOW_PARENT	
ticket-journey	Ticket Status UI two-phase layout	0	5d4cf459	Process phase shows the pre-result sequence	FOLLOW_PARENT	
ticket-journey	Ticket Status UI two-phase layout	1	625b2a2e	Outcome phase stacks success above failure	FOLLOW_PARENT	
ticket-journey	Ticket Status cumulative progress display	0	612ad420	Passed states are marked completed	FOLLOW_PARENT	
ticket-journey	Ticket Status cumulative progress display	1	7e35e377	Future states are outlined	FOLLOW_PARENT	
ticket-journey	Ticket Status cumulative progress display	2	3193299a	Exactly one solid-filled node	FOLLOW_PARENT	
ticket-journey	Ticket Status selection contrast	0	59391f22	Selected LOST is clearly distinguishable	FOLLOW_PARENT	
ticket-journey	Ticket Status semantic color and non-color cues	0	2813536a	UNPAID is emphasized as action-required	FOLLOW_PARENT	
ticket-journey	Ticket Status semantic color and non-color cues	1	3330d21e	Meaning survives without color	FOLLOW_PARENT	
ticket-journey	Ticket Status outcome gating	0	58926bbc	Outcome dimmed before applied	FOLLOW_PARENT	
ticket-journey	Ticket Status outcome gating	1	1834ae14	Mutually exclusive routes	FOLLOW_PARENT	
ticket-journey	Ticket Status outcome gating	2	43e7f193	Any status remains settable	FOLLOW_PARENT	
ticket-journey	Ticket Status radiogroup accessibility	0	3fbbf819	Radiogroup semantics	FOLLOW_PARENT	
ticket-journey	Ticket Journey UI is independent of ticket sales	0	cda7cddc	Journey UI visible when ticket sales nav is hidden	FOLLOW_PARENT	
ticket-journey	Ticket Journey UI is independent of ticket sales	1	3851cb73	Journey UI does not depend on ticket purchase flow	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue from ④'s captured winning payment	0	af94826b	Order created from the captured winning payment	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue from ④'s captured winning payment	1	e0643ea3	⑤ performs no separate charge and does not own the capture webhook	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue from ④'s captured winning payment	2	a7a53ba2	No Won-captured, no Order	FOLLOW_PARENT	
ticket-purchase-and-issuance	Order record	0	59f3f046	Order is created already paid, referencing the captured payment	FOLLOW_PARENT	
ticket-purchase-and-issuance	Order record	1	912b300e	One Order spans the companion group	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue account-bound covered tickets on the captured win	0	c5474732	Tickets issued on the captured win	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue account-bound covered tickets on the captured win	1	0e6e25c5	Issued ticket carries all three covered-ticket conditions	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue account-bound covered tickets on the captured win	2	ae80ddb6	Verified identity binds the covered ticket where required	FOLLOW_PARENT	
ticket-purchase-and-issuance	Issue account-bound covered tickets on the captured win	3	31038a79	No issuance without the captured-win signal	FOLLOW_PARENT	
ticket-purchase-and-issuance	Idempotent issuance	0	ec5eb64d	Replayed captured-win signal issues exactly once	FOLLOW_PARENT	
ticket-purchase-and-issuance	Capture succeeded but issuance failed	0	908511e2	Post-capture issuance failure is reconciled	FOLLOW_PARENT	
ticket-purchase-and-issuance	Settlement and payout are delegated to ticket-settlement-and-payout	0	a86bce6b	⑤ does not perform the payout	FOLLOW_PARENT	
ticket-purchase-and-issuance	収納代行 scheme — discharge on payment + 代理受領権限	0	811c8974	Buyer obligation discharged at platform payment	FOLLOW_PARENT	
ticket-purchase-and-issuance	Refund taxonomy — cancellation vs postponement	0	89d184e8	Postponement offers a holder-initiated refund window	FOLLOW_PARENT	
ticket-purchase-and-issuance	Refund taxonomy — cancellation vs postponement	1	571557bf	Cancellation refunds the current holder	FOLLOW_PARENT	
ticket-purchase-and-issuance	Refund taxonomy — cancellation vs postponement	2	967d24df	Cancellation supersedes a live resale listing	FOLLOW_PARENT	
ticket-purchase-and-issuance	Refund taxonomy — cancellation vs postponement	3	7f712763	Postponement keeps tickets valid	FOLLOW_PARENT	
ticket-purchase-and-issuance	No stored card data (PCI SAQ A)	0	abd0ea98	Card data never reaches our systems	FOLLOW_PARENT	
toast-ce	Toast Custom Element	0	891d36c2	Basic open/close via bindable	FOLLOW_PARENT	
toast-ce	Toast Custom Element	1	c2a8c297	Fixed top positioning	FOLLOW_PARENT	
toast-ce	Toast Custom Element	2	9c373185	Slotted content	FOLLOW_PARENT	
toast-ce	Toast Custom Element	3	4c009198	Non-modal overlay	FOLLOW_PARENT	
toast-ce	Toast Custom Element	4	05f5c6b3	Entry/exit animation	FOLLOW_PARENT	
toast-ce	Toast Custom Element	5	024041d4	Toast closed event	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	0	4fb7fbcf	Dashboard data loading uses promise.bind	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	1	83ebb3ff	Dashboard displays empty state	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	2	f8a9d25d	Dashboard silently displays cached data on refresh failure	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	3	4ba5f4d5	Equal-width three-lane grid	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	4	1aadd781	Festival-style color-coded STAGE headers	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	5	1a1b6241	Lane 1 - HOME STAGE	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	6	6d6c0310	Lane 2 - NEAR STAGE	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	7	f3331e09	Lane 3 - AWAY STAGE	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	8	a1068bf0	Dynamic artist name font sizing	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	9	f4c51f1b	Stage-colored lane accents	FOLLOW_PARENT	
typography-focused-dashboard	Three-Lane Live Highway Layout	10	208d7455	Date separator gradient treatment	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	0	18ee4bc4	Backend make lint	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	1	49832fb7	Backend make fix	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	2	d2442241	Backend make test	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	3	6f929e95	Backend make test-integration	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	4	8c46eeca	Backend make check	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	5	1996d2e5	Frontend make lint	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	6	c4bb4c23	Frontend make fix	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	7	b30e614f	Frontend make test	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	8	f449adf0	Frontend make check	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	9	74cb6983	Specification make lint	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	10	98567206	Specification make fix	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	11	e5bc07c8	Specification make check	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	12	74024bec	Cloud-provisioning make lint	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	13	e5e640fc	Cloud-provisioning make lint-ts	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	14	ea0fd2f2	Cloud-provisioning make fix	FOLLOW_PARENT	
unified-check-interface	Makefile with standard targets in every repo	15	27c15fd9	Cloud-provisioning make check	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	0	5779e93d	Backend CI lint job	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	1	903fe01f	Backend CI test job	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	2	e819fd02	Frontend CI lint job	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	3	a26cc3fd	Frontend CI test job	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	4	b3f10e84	Specification CI checks	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	5	6ea05230	Cloud-provisioning CI lint-ts job	FOLLOW_PARENT	
unified-check-interface	CI workflows use Makefile targets	6	4be5279b	Cloud-provisioning CI lint-k8s job	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Create Tests	0	dc9aacda	Create with valid lottery info email	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Create Tests	1	fa934c57	Create with valid lottery result email	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Create Tests	2	ace38a83	Create with invalid emailType	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Create Tests	3	65404a11	Create with empty rawBody	FOLLOW_PARENT	
usecase-test-coverage	TicketEmailUsecase Create Tests	4	ec5b7894	Create when parser returns error	FOLLOW_PARENT	
